Zeitstempel Wetter,Zeitstempel Read,Zeit,Anwesenheit,TAmb,FAmb,AM,WF,PNH,PH,BAmb,PNV,T01,B01,B02,B03,F01,QHeizung,QKuehlung,QBeleuchtung,HT_SP,CL_SP,LX_USP,LX_LSP,L01,L02,HT_TC,CL_TC,Shadestep,SSD,SST,SSI3,Stoerung,L01_NN,L02_NN,SS_NN,HT_TC_NN,CL_TC_NN,reward
1515145800,1515145800,2018-01-05 10:50:00,1,10.4864,73.13396,3.520978,200.1799,126.1666,0.1172414,11.29532,77.18411,20.0,3312.725341796875,849.3162841796875,849.3162841796875,37.67296550826659,0.11058846160108583,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.26141256,-1.3992782,0.37542478631086973
1515146400,1515146400,2018-01-05 11:00:00,1,10.606,73.02908000000001,2.359985,223.2973,107.6211,0.09300493,9.343717999999999,62.2064,20.0,3329.74755859375,852.5491333007812,852.5491333007812,37.84245191516556,0.1062083717134863,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.39599922,-1.9515044999999998,0.3763981396192253
1515147000,1515147000,2018-01-05 11:10:00,1,10.758,72.92822,2.311897,163.7768,100.2928,0.22637929999999998,8.797352,56.95543000000001,20.0,2724.455078125,671.4708862304688,671.4708862304688,38.01346705624628,0.11118130414686164,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.36634645,-0.87443733,0.3752930435229197
1515147600,1515147600,2018-01-05 11:20:00,1,10.9716,72.34303,2.589066,175.7639,134.8121,0.1677833,12.07596,69.08075,20.0,3787.24072265625,1000.1265258789062,1000.1265258789062,38.199608784089435,0.09942480424860277,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.81718326,-1.051856,0.3779055990558661
1515148200,1515148200,2018-01-05 11:30:00,1,11.0712,72.17657,2.213754,186.157,110.8635,0.10514780000000001,8.563130000000001,47.98986,20.0,3379.573486328125,865.662353515625,865.662353515625,38.394670805252744,0.10347264968029543,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.37871048,-0.8408321,0.3770060778488232
1515148800,1515148800,2018-01-05 11:40:00,1,11.198,72.03181,2.334375,182.1538,124.3232,0.08896552,10.67057,63.0072,20.0,2808.03759765625,609.976806640625,609.976806640625,38.583656241441865,0.10651714587850636,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,1.0,7,10,255,0.0,0.0,0.0,1.0,0.7340288,-2.473437,0.37632952313810974
1515149400,1515149400,2018-01-05 11:50:00,1,11.2256,71.58757,2.464427,298.603,94.40887,0.17990150000000002,7.392263000000001,49.92843,20.0,2275.741943359375,478.1376647949219,478.1376647949219,38.77078061776722,0.11179470799100648,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,1.0,7,10,255,0.0,0.0,0.0,1.0,0.2922219,-0.23217165,0.3751567315575541
1515150000,1515150000,2018-01-05 12:00:00,1,11.2636,71.79245,1.425096,186.5517,94.52731999999999,0.2950985,6.923736999999999,54.77698,20.0,2328.91357421875,557.1875610351561,557.1875610351561,38.93551818528253,0.10607485009410038,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.16519457,0.007621348000000001,0.3764278110902
1515150600,1515150600,2018-01-05 12:10:00,1,11.4832,70.97955999999999,0.7903458999999999,149.6059,143.083,0.8105419,11.37327,97.6308,20.0,3662.349365234375,952.2720336914062,952.2720336914062,39.100159073200075,0.09231850789892908,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.17442748,0.341267,0.3794847760224602
1515151200,1515151200,2018-01-05 12:20:00,1,11.5632,70.77251,2.246498,191.96099999999998,87.33145999999999,0.307266,7.079858,53.88698,20.0,3132.125732421875,801.7144165039062,801.7144165039062,39.287585435653924,0.09588133763511326,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.22333929,-0.42258817,0.378693036081086
1515151800,1515151800,2018-01-05 12:30:00,1,11.5116,71.61007,1.069696,157.5984,67.8486,0.03842365,5.050204,28.65512,20.0,1592.891845703125,321.15777587890625,321.15777587890625,39.46430604433253,0.10948869924917112,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,1.0,7,10,255,0.0,0.0,0.0,1.0,0.36088938,-1.201684,0.3756691779446287
1515152400,1515152400,2018-01-05 12:40:00,1,11.5086,71.90977,1.738199,172.3763,57.64546,0.07682266,4.581793,24.47065,20.0,1254.452392578125,250.2472381591797,250.2472381591797,39.63931215355238,0.1120706392377117,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.7717285,6,8,197,0.0,0.0,0.0,0.7717285,0.3158547,-2.0859436999999996,0.3750954135027308
1515153000,1515153000,2018-01-05 12:50:00,1,11.4948,72.42747,1.296792,107.5267,59.000980000000006,0.05258621,4.894051,26.819570000000002,20.0,1495.5303955078125,341.1167907714844,341.1167907714844,39.81540818638374,0.1108553775268834,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.10737711,-2.0549233,0.3753654716606926
1515153600,1515153600,2018-01-05 13:00:00,1,11.5156,73.0785,0.9992536,158.9925,71.80019,0.08894089,5.908795,32.72068,20.0,1763.8460693359375,407.4862976074219,407.4862976074219,40.015215953618295,0.10675952819775117,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.5071901,-0.766443,0.37627566040049976
1515154200,1515154200,2018-01-05 13:10:00,1,11.6698,72.34532,1.472962,204.1378,100.3032,0.1738424,8.406861,50.19205,20.0,2595.538818359375,627.7650146484375,627.7650146484375,40.213828086645215,0.09924501132619276,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.6398563,-0.7046628,0.3779455530386239
1515154800,1515154800,2018-01-05 13:20:00,1,11.6504,72.45976999999999,1.153119,195.3493,67.01227,0.03435961,5.28446,27.465770000000003,20.0,2220.3193359375,504.4419250488281,504.4419250488281,40.40118475324094,0.10186546764059948,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.43377048,-0.31909767,0.3773632294132001
1515155400,1515155400,2018-01-05 13:30:00,1,11.5578,74.38554,1.4806219999999999,143.217,57.10705,0.03435961,4.58171,21.88976,20.0,1648.163330078125,379.3641662597656,379.3641662597656,40.61117953990156,0.10683713805045293,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.49168286,0.5305479999999999,0.3762584137665661
1515156000,1515156000,2018-01-05 13:40:00,1,11.5414,74.85970999999999,1.331874,167.1833,50.73703,0.06874384,3.7230849999999998,19.18601,20.0,1228.3482666015625,277.56729125976557,277.56729125976557,40.8407719603885,0.10969369303656587,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.08366344,0.054913282,0.3756236237696521
1515156600,1515156600,2018-01-05 13:50:00,1,11.1696,77.23208000000001,1.324624,187.1275,34.10465,-0.06064039,3.0984220000000002,14.224520000000002,20.0,682.0219116210938,142.99937438964844,142.99937438964844,41.06457892210918,0.11541892886514925,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.11756496,-0.4286385999999999,0.3743513491410779
1515157200,1515157200,2018-01-05 14:00:00,1,11.1698,78.32283000000001,1.614076,193.3368,29.135440000000003,0.001995074,2.395984,10.58708,20.0,930.352783203125,207.92613220214844,207.92613220214844,41.31465934230773,0.11390305239356716,0.0,0.0,20,26,inf,500,0.0,0.0,20,23,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.05603376400000001,-3.0143877999999997,0.3746882105792073
1515157800,1515157800,2018-01-05 14:10:00,1,11.2344,78.83301,1.9220700000000002,139.0076,33.1324,-0.01009852,2.7863439999999997,10.539539999999999,20.0,952.7793579101562,213.2964782714844,213.2964782714844,41.57808812917279,0.11359391910985216,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.04527774,0.19707364,0.3747569068644773
1515158400,1515158400,2018-01-05 14:20:00,1,11.2914,79.04032,1.89619,183.3506,21.00743,0.02628079,2.083644,7.948767999999999,20.0,448.2252807617188,97.4583740234375,97.4583740234375,41.853817124813276,0.11593817751286307,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.18757057,-0.35951504,0.27068652207613464
1515159000,1515159000,2018-01-05 14:30:00,1,11.5834,77.0509,4.334745,222.9019,27.22762,0.01009852,2.3179,8.2857,20.0,760.7693481445312,169.29722595214844,169.29722595214844,42.11603057413849,0.11218027195126618,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.08571738,0.38525859999999995,0.3750710506774965
1515159600,1515159600,2018-01-05 14:40:00,1,11.3122,79.39075,2.120293,194.5221,26.52195,-0.1091379,2.552023,10.62476,20.0,586.7488403320312,123.62562561035156,123.62562561035156,42.35331628745061,0.11535173469127825,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.66608435,-1.5388405,0.374366281179716
1515160200,1515160200,2018-01-05 14:50:00,1,11.2112,80.79002,1.921259,190.3337,27.431440000000002,-0.04852217,2.396001,9.596014,20.0,861.7333374023438,185.01611328125,185.01611328125,42.624684171836634,0.1138719251884438,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.02195064,0.69275415,0.3746951277359014
1515160800,1515160800,2018-01-05 15:00:00,1,11.0992,81.41832,1.937562,177.5517,28.29741,0.1010591,2.630093,12.96775,20.0,673.9971923828125,149.81651306152344,149.81651306152344,42.901445259318685,0.11793958651664915,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.17911473,-0.0176481,0.3737912029963002
1515161400,1515161400,2018-01-05 15:10:00,1,11.2288,79.98849,2.430222,196.3353,26.79376,0.17990150000000002,2.395952,10.90824,20.0,666.5824584960938,142.59390258789062,142.59390258789062,43.13547021494921,0.11686275922918142,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.10187727,0.07419318,0.3740304979490709
1515162000,1515162000,2018-01-05 15:20:00,1,11.2076,80.57361,1.529932,240.4802,25.52011,0.07076355,2.31808,10.31553,20.0,693.3685302734375,149.4325714111328,149.4325714111328,43.34742443747962,0.11691642370371964,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.014633088999999998,-0.47895014,0.3740185725102845
1515162600,1515162600,2018-01-05 15:30:00,1,11.1288,81.90816,0.9934146999999999,220.2988,11.64582,-0.004064039,1.303073,5.02099,20.0,365.51885986328125,77.28048706054688,77.28048706054688,43.574668941365395,0.11931083940087085,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,-0.21498403,-1.4890468000000001,0.10452419985970236
1515163200,1515163200,2018-01-05 15:40:00,1,10.918,84.0083,1.4728809999999999,278.0232,7.220275999999999,-0.03842365,0.9907494000000001,3.026884,20.0,818.9682922363281,146.4983711242676,71.49837112426758,43.822829734689094,0.12170950350323588,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.6697325,0.18185231,0.08990173371169888
1515163800,1515163800,2018-01-05 15:50:00,1,10.4576,88.95031999999999,0.9691656999999999,231.9575,3.827919,0.02224138,0.6783602,0.6323188,20.0,733.5776977539062,133.6286678314209,58.6286678314209,44.11153515298971,0.12564269766015349,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.44120538,0.9925349,0.09585893812431097
1515164400,1515164400,2018-01-05 16:00:00,1,10.146,92.65956,1.150372,234.2663,6.530297,0.02421182,0.8344974000000001,2.047657,20.0,788.9961853027344,145.65272521972656,70.65272521972656,44.47728972649528,0.12952755530559584,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.13277268,0.20838514,0.09056215742141753
1515165000,1515165000,2018-01-05 16:10:00,1,10.0148,94.28699,0.9864688,213.0924,5.425626,0.03637931,0.6784258000000001,1.617512,20.0,743.9570388793945,136.1629810333252,61.1629810333252,44.869144409012925,0.13067904572964795,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.83501756,-0.4517889,0.09390940237438423
1515165600,1515165600,2018-01-05 16:20:00,1,9.7314,95.52614,1.299153,95.2552,2.146561,0.11118230000000001,0.44412159999999995,0.6620773,20.0,703.4653015136719,127.62443923950195,52.62443923950195,45.244051058885354,0.13296602051428535,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.37335336,-0.4050302,0.09664052474483373
1515166200,1515166200,2018-01-05 16:30:00,1,9.4408,96.17794,1.135382,188.3184,0.48785559999999994,0.07480296,0.44400680000000003,-0.1724396,20.0,620.4485971331596,110.09392690658571,35.09392690658569,45.556111771951784,0.1348369175126721,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.620575,1.6375936000000002,0.10286610620674433
1515166800,1515166800,2018-01-05 16:40:00,1,9.1304,96.1106,1.228449,248.8317,0.1550955,0.07886699999999999,0.4440396,-0.3964493,20.0,620.0,110.0,35.0,45.76661782683198,0.1376448589830508,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.75640935,0.12623054,0.1022780069839796
1515167400,1515167400,2018-01-05 16:50:00,1,8.847000000000001,95.94304,1.135234,157.4062,-0.003481953,0.04849754,0.44405600000000006,-0.5094444,20.0,620.0,110.0,35.0,45.87097215949354,0.13956981655559125,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.48383656,0.56548977,0.10185023863452616
1515168000,1515168000,2018-01-05 17:00:00,1,8.6528,95.88005,1.263662,219.4665,-0.46868370000000004,0.05657635,0.44399040000000006,-0.5708937,20.0,620.0,110.0,35.0,45.906701967282295,0.14481032638113914,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.42221442,0.46436173,0.10068568089551552
1515168600,1515168600,2018-01-05 17:10:00,1,8.53,94.55774,1.4626299999999999,161.9522,-0.5244585999999999,0.07076355,0.44399040000000006,-0.4975362,20.0,620.0,110.0,35.0,45.86253059585215,0.1455019671446974,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.9306735,0.58201766,0.10053198294805817
1515169200,1515169200,2018-01-05 17:20:00,1,8.4824,94.49418,1.3674959999999998,226.4526,-0.5366454,0.07477833,0.4439576,-0.5094202999999999,20.0,620.0,110.0,35.0,45.78152484586063,0.14590264286194482,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5758711,2.0168607,0.10044294389978092
1515169800,1515169800,2018-01-05 17:30:00,1,8.4086,94.28024,1.17321,219.4681,-0.5314225,0.02426108,0.44400680000000003,-0.5233333,19.5,620.0,110.0,35.0,47.125446409097435,0.01355000109503077,0.0,0.0235,20,26,inf,500,1.0,0.0,19,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-1.0397813,-1.3658097,0.029854642070206276
1515170400,1515170400,2018-01-05 17:40:00,1,8.3476,94.60825,0.9111394,174.1326,-0.4826327,0.04243842,0.44394120000000004,-0.4955314,20.0,620.0,110.0,35.0,45.58577618012286,0.14678993323869205,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.5082479999999999,0.5193061999999999,0.10024576826050376
1515171000,1515171000,2018-01-05 17:50:00,1,8.2914,95.10984,0.7336643,275.3558,-0.5105096,0.04647783,0.4439084,-0.44007250000000003,20.0,620.0,110.0,35.0,45.4970840512075,0.1471656522821266,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5510535,-1.0110726,0.10016227513974056
1515171600,1515171600,2018-01-05 18:00:00,1,8.2438,95.38215,0.30634540000000005,338.2902,-0.7788323,0.04243842,0.4439576,-0.5530435,19.5,620.0,110.0,35.0,46.850391250963405,0.020849748963485668,0.0,0.0235,20,26,inf,500,1.0,0.0,19,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-1.0030726,1.0701572,0.028232475877216293
1515172200,1515172200,2018-01-05 18:10:00,1,8.1996,95.43003,-0.0035095999999999994,249.0255,-0.7910403,0.08492611,0.443974,-0.5609903,20.0,620.0,110.0,35.0,45.33554953618868,0.1540440564472703,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.7433656999999999,1.7035548999999999,0.09863374088081972
1515172800,1515172800,2018-01-05 18:20:00,1,8.1144,95.42527,-0.0035834000000000005,193.312,-0.6864756,0.06871921,0.4439576,-0.4618599,20.0,620.0,110.0,35.0,45.247471722137796,0.15505059120912473,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5116612,0.28035545,0.09841006648929652
1515173400,1515173400,2018-01-05 18:30:00,1,8.1326,95.77866999999999,-0.0035424,129.0087,-0.5732059,0.07679803,0.443974,-0.4043961,20.0,620.0,110.0,35.0,45.16683791593437,0.15461654989377646,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.8988049000000001,2.3672075,0.09850652011492947
1515174000,1515174000,2018-01-05 18:40:00,1,8.1676,95.59952,0.6491914000000001,193.9192,-0.5453503000000001,0.09906404,0.44392479999999995,-0.3310386,20.0,620.0,110.0,35.0,45.097388070139544,0.15464481487932208,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.49268812,1.4451933000000001,0.09850023900703042
1515174600,1515174600,2018-01-05 18:50:00,1,8.177999999999999,95.27153,0.33401379999999997,229.0886,-0.5628025,-0.01820197,0.443974,-0.3369565,20.0,620.0,110.0,35.0,45.02825692952512,0.15461568497047667,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.63111454,-0.9172485,0.0985067123201072
1515175200,1515175200,2018-01-05 19:00:00,1,8.1512,95.6044,-0.0035259999999999996,127.4088,-0.7492144000000001,0.08083744,0.443974,-0.4222222,20.0,620.0,110.0,35.0,44.96175511205576,0.15991012308589145,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.16345641,0.58541775,0.09733017051668168
1515175800,1515175800,2018-01-05 19:10:00,1,8.1282,96.03285,-0.0035342,176.9416,-0.6324628000000001,0.07278325,0.4439576,-0.3706763,20.0,620.0,110.0,35.0,44.91996034293093,0.16007324989601265,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.36562806,2.0797136000000003,0.09729392011443252
1515176400,1515176400,2018-01-05 19:20:00,1,8.133,96.4159,0.6742599,118.4171,-0.4529936,0.05655172,0.4439576,-0.335,20.0,620.0,110.0,35.0,44.9028839954918,0.16011230190786427,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.2640126,0.53902733,0.0972852418895766
1515177000,1515177000,2018-01-05 19:30:00,1,8.0972,96.33487,-0.0035424,127.2064,-0.5749681999999999,0.07073892,0.44394120000000004,-0.3885507,20.0,620.0,110.0,35.0,44.874379323533475,0.16050997854445478,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.47812992,-0.3868177,0.0971968693036676
1515177600,1515177600,2018-01-05 19:40:00,1,8.0492,95.99195,0.5129154,183.5252,-0.653397,0.0646798,0.44394120000000004,-0.3389614,20.0,620.0,110.0,35.0,44.82722040741611,0.16076453500363294,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.28321227,0.90891165,0.09714030120162803
1515178200,1515178200,2018-01-05 19:50:00,1,8.012,95.43623000000001,0.565817,160.9064,-0.6342251,0.12733989999999998,0.44394120000000004,-0.4341304,20.0,620.0,110.0,35.0,44.757100165664035,0.16120693812873008,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5871733,-1.4306433,0.09704198939605088
1515178800,1515178800,2018-01-05 20:00:00,1,8.031,95.1125,-0.0035342,124.8042,-0.6533545999999999,0.11118230000000001,0.4439576,-0.4836473,20.0,620.0,110.0,35.0,44.674193320081244,0.16370399670249472,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.25769752,0.7409089,0.09648708749076984
1515179400,1515179400,2018-01-05 20:10:00,1,8.0718,95.1805,1.140343,147.7746,-0.6185350000000001,0.06869458,0.44394120000000004,-0.4717633,20.0,620.0,110.0,35.0,44.60788206739002,0.1632939778251342,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.115594566,-0.44987103,0.09657820279684998
1515180000,1515180000,2018-01-05 20:20:00,1,8.068,95.52389000000001,0.39202420000000004,138.5922,-0.5767091,0.0646798,0.44399040000000006,-0.4004348,20.0,620.0,110.0,35.0,44.5523937257368,0.16345769302494853,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5298951,1.6791288,0.09654182164133568
1515180600,1515180600,2018-01-05 20:30:00,1,8.0494,95.93605,0.5531963000000001,155.1607,-0.5349045,0.07073892,0.443974,-0.3865217,20.0,620.0,110.0,35.0,44.517421968254716,0.1632744795680638,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.46424377,2.2911859,0.0965825357428656
1515181200,1515181200,2018-01-05 20:40:00,1,8.0138,96.17871,0.49280779999999996,142.7817,-0.622017,0.07881773,0.4439576,-0.453913,20.0,620.0,110.0,35.0,44.49019357402123,0.16354813643672228,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.7149244,-0.20601767,0.09652172310538597
1515181800,1515181800,2018-01-05 20:50:00,1,7.9646,96.26906,1.064997,154.9631,-0.6063482,0.04445813,0.44399040000000006,-0.43212559999999994,20.0,533.2,94.6,30.1,44.461373272681016,0.16406591845134333,0.0,0.02021,20,26,inf,500,0.86,0.0,20,27,0.0,2,0,0,0.0,0.78868866,0.0,0.0,-0.36580575,1.4733785,0.13940545495601808
1515182400,1515182400,2018-01-05 21:00:00,1,7.9282,96.30414,0.2937085,196.905,-0.4704459,0.04849754,0.4439576,-0.41826090000000005,19.5,620.0,110.0,35.0,45.82567841903404,0.2148114554025153,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5515985,-0.34661844,-0.014870125553679175
1515183000,1515183000,2018-01-05 21:10:00,1,7.9346,96.42684,0.460154,191.229,-0.5871761999999999,0.07475369,0.4439576,-0.4361111,20.0,620.0,110.0,35.0,44.38731006133379,0.16672213009686798,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.47406679999999995,0.2268272,0.09581639118090912
1515183600,1515183600,2018-01-05 21:20:00,1,7.921,96.57904,0.1879223,159.5534,-0.6342251,0.10714289999999999,0.4439576,-0.4281643,20.0,620.0,110.0,35.0,44.35746405786975,0.1669319251727072,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.4030111,0.40065923,0.09576977005294483
1515184200,1515184200,2018-01-05 21:30:00,1,7.9252,96.70943,0.3895228,150.3712,-0.5279193,0.09906404,0.44399040000000006,-0.4162802,20.0,620.0,110.0,35.0,44.338527378709145,0.16690337581422354,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.54595,1.9466968,0.0957761143548301
1515184800,1515184800,2018-01-05 21:40:00,1,7.9076,96.82155999999999,0.5659727,121.214,-0.5331635,0.08083744,0.44399040000000006,-0.3568116,20.0,620.0,110.0,35.0,44.320208438763196,0.16704743990653945,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.65471894,1.7328522000000002,0.09574410011209324
1515185400,1515185400,2018-01-05 21:50:00,1,7.892,96.89933,0.5282340999999999,151.468,-0.48261149999999997,0.05051724,0.44392479999999995,-0.35881640000000004,20.0,620.0,110.0,35.0,44.307779272636026,0.16701294662559188,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.4493255,1.7411497,0.09575176528563714
1515186000,1515186000,2018-01-05 22:00:00,1,7.89,96.95021,0.1400889,123.0049,-0.5592781,0.01820197,0.44399040000000006,-0.3825604,20.0,620.0,110.0,35.0,44.29087916742801,0.17136528108697566,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.61686695,0.7677964,0.09478457984977408
1515186600,1515186600,2018-01-05 22:10:00,1,7.8598,96.95912,0.1475678,216.4771,-0.5784501,0.02827586,0.44394120000000004,-0.4122947,20.0,620.0,110.0,35.0,44.275062221033785,0.1713925318719786,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.36283964,1.0739357,0.09477852411977344
1515187200,1515187200,2018-01-05 22:20:00,1,7.8356,96.95897,-0.0035095999999999994,178.533,-0.5627601,0.05256158,0.44400680000000003,-0.3706763,20.0,620.0,110.0,35.0,44.254546619394254,0.1716320453307561,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.26766765,0.46328625,0.09472529890671176
